;train_TotalF1;train_Accuracy;val_TotalF1;val_Accuracy
235;0.5853643898883927;0.6345311130587205;0.5560877548631427;0.6115485564304461
236;0.5824923096499763;0.6327782646801051;0.5586459176389901;0.6141732283464567
237;0.5838477273332302;0.6336546888694128;0.5588227071117586;0.6141732283464567
238;0.5899499271917299;0.6371603856266433;0.5635792448846559;0.6167979002624672
239;0.5936598513950492;0.6397896581945661;0.5635792448846559;0.6167979002624672
240;0.596077037827872;0.6406660823838738;0.5733956634855765;0.6194225721784777
241;0.5975354326002458;0.6415425065731815;0.5735932037019555;0.6194225721784777
242;0.6007917060548412;0.6441717791411042;0.5762872233563398;0.6194225721784777
243;0.6022742471178993;0.6450482033304119;0.5781683476178053;0.6220472440944882
244;0.6022742471178993;0.6450482033304119;0.5762872233563398;0.6194225721784777
245;0.6015707628187896;0.6441717791411042;0.5737569296212701;0.6194225721784777
246;0.5990484425956092;0.6432953549517967;0.5714996023973473;0.6167979002624672
247;0.6039959203029907;0.6450482033304119;0.5759421324657475;0.6194225721784777
248;0.6057225648137687;0.6468010517090271;0.5737565845188729;0.6167979002624672
249;0.6065841187167442;0.6476774758983348;0.5760102989022458;0.6194225721784777
250;0.6110064987937834;0.6503067484662577;0.5736215334979604;0.6167979002624672
251;0.613660821502939;0.6503067484662577;0.5781218041002404;0.6194225721784777
252;0.6150621380461966;0.6511831726555652;0.582431937163791;0.6220472440944882
253;0.6150621380461966;0.6511831726555652;0.582570583683458;0.6220472440944882
254;0.6150410747848103;0.6511831726555652;0.582570583683458;0.6220472440944882
255;0.6195093742843537;0.6555652936021035;0.5779905050898293;0.6194225721784777
256;0.6181778943563591;0.6546888694127958;0.5804286572971226;0.6220472440944882
257;0.616117698993675;0.6529360210341806;0.5805489207528991;0.6220472440944882
258;0.6136088221714752;0.6511831726555652;0.5805489207528991;0.6220472440944882
259;0.613981454835483;0.6511831726555652;0.5880395743169772;0.6299212598425197
260;0.6161387093004689;0.6529360210341806;0.5880395743169772;0.6299212598425197
261;0.6146721606426423;0.6520595968448729;0.5880395743169772;0.6299212598425197
262;0.6243919305394641;0.6573181419807187;0.5855131156787143;0.6272965879265092
263;0.6242025440470155;0.6573181419807187;0.5856330227123472;0.6272965879265092
264;0.6196259816814957;0.6529360210341806;0.5880395743169772;0.6299212598425197
265;0.6194475173179783;0.6538124452234881;0.59055579118184;0.6325459317585301
