;missing in:;chi2:;p_value;category
585;neoplasm_histologic_grade;25.803767560369657;0.002199563000245993;akt2_mut
341;primary_tumor_laterality;132.8979596146873;0.002226545773994716;utrn_mut
694;cellularity;51.21716328922305;0.0022435400231021244;pbrm1_mut
1968;kdm3a_mut;178.0207364851036;0.002306742253623116;dnah2_mut
402;primary_tumor_laterality;52.38171139809589;0.0023880824315859243;arid5b_mut
1596;ptprm_mut;50.9617467651867;0.002409361457043006;erbb4_mut
4033;prkacg_mut;383.69010187401454;0.0024162005134233996;nottingham_prognostic_index
2755;sik1_mut;78.95243141977784;0.002419156632007502;rb1_mut
3779;taf4b_mut;105.48897741717094;0.002421902915696079;stab2_mut
1157;fanca_mut;40.940427968452;0.002457902584922605;dcaf4l2_mut
2093;er_status_measured_by_ihc;9.163700404172836;0.0024686288354911724;hormone_therapy
1200;mutation_count;9.158152919616162;0.0024761237501124394;hormone_therapy
5686;ctnna1_mut;172.85767159924418;0.002477469524609992;dnah5_mut
2027;kdm3a_mut;59.07004662004661;0.0024846347189615837;brca2_mut
210;3-gene_classifier_subtype;99.12423857099607;0.0024893912913925534;runx1_mut
1159;fanca_mut;40.89192746414536;0.002494683674502472;cdkn1b_mut
421;primary_tumor_laterality;34.935711551112604;0.0025113879221368607;fbxw7_mut
1408;myo3a_mut;83.89323320523319;0.002527992220923032;ptprd_mut
1163;fanca_mut;40.84352987868076;0.0025319098885305757;nrg3_mut
316;primary_tumor_laterality;9.095695069607478;0.002562118248122689;radio_therapy
3161;sik2_mut;180.8301387730171;0.0025789896531391568;ryr2_mut
1810;sbno1_mut;369.65389354695435;0.0025990749391402693;muc16_mut
1190;mutation_count;11.864195251531987;0.0026529113330763326;cellularity
248;3-gene_classifier_subtype;56.0621890016017;0.0026857798518476824;bap1_mut
1535;ptprm_mut;127.00061117645397;0.002693353100569853;lama2_mut
550;neoplasm_histologic_grade;51.923700275913035;0.002708135112474011;arid5b_mut
2602;nek1_mut;75.85571289946115;0.002721504013577834;setd1a_mut
3633;flt3_mut;99.89155381823261;0.00274612237854958;nf1_mut
4359;tumor_other_histologic_subtype;126.69957884895402;0.0028446231425442894;col6a3_mut
4651;cancer_type_detailed;126.69957884895402;0.0028446231425442894;col6a3_mut
4505;oncotree_code;126.69957884895402;0.0028446231425442894;col6a3_mut
4507;oncotree_code;126.68423621164413;0.002852540617237235;lama2_mut
4653;cancer_type_detailed;126.68423621164413;0.002852540617237235;lama2_mut
4361;tumor_other_histologic_subtype;126.68423621164413;0.002852540617237235;lama2_mut
5974;magea8_mut;258.51527168959063;0.002876225037828582;syne1_mut
2281;fam20c_mut;100.85176765180722;0.0029080218091388868;cbfb_mut
1456;myo3a_mut;41.82475509358531;0.0029147053353910037;bcas3_mut
1460;myo3a_mut;41.77743159810773;0.0029562689763735963;brip1_mut
379;primary_tumor_laterality;70.28904772866049;0.002969115002319695;asxl2_mut
216;3-gene_classifier_subtype;63.675943661971836;0.0030009128012645717;erbb2_mut
3773;taf4b_mut;105.53523138587603;0.0030663031557625173;col22a1_mut
3441;tumor_size;8.720627898275511;0.0031462966355957633;radio_therapy
253;3-gene_classifier_subtype;52.69014925373135;0.003190984547229449;setdb1_mut
1008;myo1a_mut;40.07157609328506;0.0032022478574602;dcaf4l2_mut
1211;mutation_count;11.465468598726739;0.0032382108795550677;death_from_cancer
6277;nt5e_mut;188.42519393929052;0.0033584813719746477;cdh1_mut
158;3-gene_classifier_subtype;13.633288076697;0.0034492884836574743;her2_status_measured_by_snp6
2570;nek1_mut;151.85935735381753;0.0034745504376480657;akap9_mut
1592;ptprm_mut;51.00035628686429;0.003480851180490032;arid5b_mut
3631;flt3_mut;99.92078861342605;0.003502585097243345;myh9_mut
2029;kdm3a_mut;59.07004662004661;0.0035051187811904003;arid2_mut
777;ep300_mut;175.25863641419193;0.003538078782673433;kmt2d_mut
2434;npnt_mut;108.43978377553412;0.00356678459147228;pten_mut
1515;ptprm_mut;256.8035434916725;0.0035808695712645925;syne1_mut
1414;myo3a_mut;65.56225737584958;0.003600204969495518;erbb3_mut
2240;fam20c_mut;8.443768233579087;0.0036629645353581193;her2_status
1158;fanca_mut;40.91616483093621;0.003818665668991364;bcas3_mut
465;neoplasm_histologic_grade;13.413879051142882;0.0038219254678711003;3-gene_classifier_subtype
4070;prkacg_mut;111.73417984394935;0.0038241180225792168;col12a1_mut
1771;gldc_mut;25.91442303885471;0.0038570028898674805;gpr32_mut
994;myo1a_mut;45.1039647031174;0.003859663952621189;jak1_mut
549;neoplasm_histologic_grade;51.923700275913006;0.003914369467101144;setdb1_mut
185;3-gene_classifier_subtype;180.2502688070507;0.004012073702715635;ush2a_mut
4672;cancer_type_detailed;62.435756994219275;0.004067910062586137;erbb2_mut
4526;oncotree_code;62.435756994219275;0.004067910062586137;erbb2_mut
4380;tumor_other_histologic_subtype;62.435756994219275;0.004067910062586137;erbb2_mut
1822;sbno1_mut;177.77469525010505;0.004102446316170043;ryr2_mut
2317;fam20c_mut;67.60285528877353;0.004115470229041952;fancd2_mut
922;myo1a_mut;201.8914668285995;0.004211056356523095;ahnak_mut
2752;sik1_mut;78.98954704900204;0.004243636778046804;thsd7a_mut
1453;myo3a_mut;41.84845457935875;0.004396159916485;smarcc1_mut
1454;myo3a_mut;41.84845457935875;0.004396159916485;palld_mut
1546;ptprm_mut;102.37407066628121;0.004460093494962323;stab2_mut
672;cellularity;69.81228703407386;0.0044854717962866456;adgra2_mut
358;primary_tumor_laterality;96.02540298490564;0.004644085065579078;runx1_mut
1104;fanca_mut;82.22553013460556;0.004768852554338924;ros1_mut
1009;myo1a_mut;40.04674868563429;0.004927871355514953;bcas3_mut
1376;myo3a_mut;168.36183373262722;0.004959826475711976;dnah5_mut
1012;myo1a_mut;40.02194764803944;0.004963594875892317;men1_mut
1591;ptprm_mut;51.00035628686429;0.004990892631349157;setdb1_mut
5980;magea8_mut;172.95849696067268;0.004999238280290495;dnah2_mut
5533;dtwd2_mut;172.95849696067268;0.004999238280290495;dnah2_mut
5384;prr16_mut;172.95849696067265;0.004999238280290531;dnah2_mut
5385;prr16_mut;172.9022288388374;0.00504108336555323;kmt2d_mut
1834;sbno1_mut;118.59518646085809;0.005117129583711389;notch1_mut
4506;oncotree_code;126.69190328731312;0.005366987313191345;arid1a_mut
4360;tumor_other_histologic_subtype;126.69190328731312;0.005366987313191345;arid1a_mut
4652;cancer_type_detailed;126.69190328731312;0.005366987313191345;arid1a_mut
3610;flt3_mut;149.11054279184955;0.005402090393512755;herc2_mut
961;myo1a_mut;80.34736692489417;0.005439815751903032;ptprd_mut
963;myo1a_mut;80.34736692489419;0.005439815751903067;setd2_mut
2743;sik1_mut;79.07661957754327;0.005459400779883549;lamb3_mut
2744;sik1_mut;79.07661957754323;0.005459400779883594;arid1b_mut
2313;fam20c_mut;67.66096360585458;0.0054680328443202615;asxl2_mut
1156;fanca_mut;40.94042796845199;0.00570297991524646;palld_mut
2738;sik1_mut;97.3414686616135;0.0057914566081146025;myh9_mut
163;3-gene_classifier_subtype;24.756526564031414;0.005826611586570014;integrative_cluster
4191;large1_mut;411.53316145939687;0.005829115118961861;tp53_mut
820;ep300_mut;69.81228703407389;0.005985395880972157;alk_mut
3291;ptpn22_mut;7.544941949761216;0.006017876092860376;pr_status
779;ep300_mut;175.11903039274432;0.006058401358044484;ryr2_mut
825;ep300_mut;69.7271527949228;0.0060997326332961925;apc_mut
3776;taf4b_mut;105.50744862437796;0.006171233580725214;atr_mut
571;neoplasm_histologic_grade;26.11405267650551;0.0062409983205308885;or6a2_mut
226;3-gene_classifier_subtype;74.65257861635223;0.006277544984018432;rb1_mut
463;neoplasm_histologic_grade;7.457654837283412;0.006316724686765909;pr_status
3735;taf4b_mut;374.45020089686045;0.006327476833368583;nottingham_prognostic_index
772;ep300_mut;245.4307204742843;0.006342055495402985;map3k1_mut
3731;taf4b_mut;7.436630490305864;0.006390943483108196;hormone_therapy
577;neoplasm_histologic_grade;25.958581774399345;0.006582635267703473;lipi_mut
1108;fanca_mut;41.80619875293971;0.00659736396779527;sf3b1_mut
2025;kdm3a_mut;59.1033442229909;0.006622231677760657;foxo3_mut
1876;sbno1_mut;59.1033442229909;0.006622231677760657;foxo3_mut
2126;er_status_measured_by_ihc;126.53970989978723;0.006726472236592126;utrn_mut
798;ep300_mut;104.95100893997446;0.006830076276586827;atr_mut
1583;ptprm_mut;51.09724121699592;0.006861223004277154;aff2_mut
6118;foxo1_mut;206.29593451243966;0.006875302403558924;pik3ca_mut
2741;sik1_mut;79.13921985815603;0.006998293352707006;map2k4_mut
1973;kdm3a_mut;147.4027513090013;0.007050495649397873;herc2_mut
959;myo1a_mut;41.52249437373443;0.007137136715246895;sf3b1_mut
2750;sik1_mut;79.01435767682577;0.007180920519118253;setd2_mut
2310;fam20c_mut;67.67552977844902;0.007254885417600752;adgra2_mut
3484;tumor_size;94.91553039238815;0.007285523476957754;nf1_mut
3335;ptpn22_mut;94.91553039238815;0.007285523476957754;nf1_mut
1005;myo1a_mut;40.071576093285074;0.007289131535239824;prkcq_mut
1004;myo1a_mut;40.07157609328507;0.0072891315352398255;casp8_mut
1006;myo1a_mut;40.07157609328506;0.007289131535239848;smarcc1_mut
150;3-gene_classifier_subtype;15.829184541141636;0.007349064468540811;cancer_type_detailed
166;3-gene_classifier_subtype;15.829184541141636;0.007349064468540811;oncotree_code
260;3-gene_classifier_subtype;43.9794609929078;0.007671978578789222;zfp36l1_mut
2701;sik1_mut;205.4436771064259;0.007687521098653561;pik3ca_mut
939;myo1a_mut;120.87025052887114;0.00785844466693421;lama2_mut
822;ep300_mut;69.81228703407389;0.007897792518987364;ubr5_mut
160;3-gene_classifier_subtype;19.0456810058572;0.008045438346107912;tumor_other_histologic_subtype
423;primary_tumor_laterality;25.367232480133314;0.008052213227458733;or6a2_mut
480;neoplasm_histologic_grade;169.6416518410697;0.008089536516212364;kmt2d_mut
2251;fam20c_mut;11.786023818078391;0.008153278945164592;3-gene_classifier_subtype
3374;ptpn22_mut;46.426628780926606;0.00816996076519506;pbrm1_mut
2001;kdm3a_mut;59.474379809428555;0.00821572853120237;erbb2_mut
517;neoplasm_histologic_grade;78.35133404146507;0.008226386314249661;setd2_mut
457;neoplasm_histologic_grade;6.972232431746052;0.008278415434103579;inferred_menopausal_state
4793;ppp2r2a_mut;146.33594078966897;0.008300666845808422;herc2_mut
4795;ppp2r2a_mut;146.26233928883983;0.00839392861106189;akap9_mut
2419;npnt_mut;146.20860427889178;0.008462616419225747;herc2_mut
606;cellularity;23.67441650399002;0.008513109219532581;integrative_cluster
1561;ptprm_mut;75.6979190914137;0.008525036194512304;thsd7a_mut
2863;type_of_breast_surgery;172.65522587915993;0.008598413476775117;ryr2_mut
2169;er_status_measured_by_ihc;63.09572907171855;0.008617454808734151;taf1_mut
3624;flt3_mut;100.00907000154304;0.008689681001080387;col22a1_mut
1729;gldc_mut;54.022145045965246;0.008796772850913449;brca2_mut
321;primary_tumor_laterality;407.0730139817565;0.00887185794903662;tp53_mut
2023;kdm3a_mut;59.13671320343345;0.008881841859094037;ctnna3_mut
1874;sbno1_mut;59.13671320343345;0.008881841859094037;ctnna3_mut
960;myo1a_mut;80.42121374258768;0.008915427320375506;shank2_mut
1875;sbno1_mut;59.12001977668822;0.008916032370405008;brca1_mut
2024;kdm3a_mut;59.12001977668822;0.008916032370405008;brca1_mut
2742;sik1_mut;79.08911247519269;0.00909703376171568;ros1_mut
1372;myo3a_mut;168.78371369296724;0.009131118237822637;dnah2_mut
2085;er_status_measured_by_ihc;6.772686108909567;0.009256341719791604;chemotherapy
1705;gldc_mut;80.1478044161095;0.009414384982949081;shank2_mut
156;3-gene_classifier_subtype;6.734208695607532;0.009458117866722902;er_status
6850;tbl1xr1_mut;18.614165555051677;0.00948589825212832;tumor_other_histologic_subtype
1069;fanca_mut;167.22188522045096;0.0096775160963881;gata3_mut
3597;flt3_mut;301.74407812905474;0.009877022584200049;ahnak2_mut
12;tumor_stage;18.42258274219292;0.010202127864922809;tumor_other_histologic_subtype
4234;large1_mut;58.49589584442773;0.010284924279941977;erbb2_mut
228;3-gene_classifier_subtype;66.05307499102979;0.010335322026264776;adgra2_mut
1068;fanca_mut;247.9470470830684;0.010449019430829638;syne1_mut
2595;nek1_mut;75.93381056348082;0.010453919202503962;arid1b_mut
601;cellularity;11.233696675869261;0.010527035937183694;her2_status_measured_by_snp6
1543;ptprm_mut;102.41254770830153;0.010732381456835548;atr_mut
1084;fanca_mut;123.63169090759774;0.010806799372241582;utrn_mut
42;tumor_stage;144.5754325262813;0.010809147568675239;akap9_mut
579;neoplasm_histologic_grade;25.881092841689984;0.01115738326404909;gh1_mut
3330;ptpn22_mut;95.00871871212306;0.011180043138406166;thada_mut
2167;er_status_measured_by_ihc;63.12697859911252;0.011310371080662431;asxl1_mut
2168;er_status_measured_by_ihc;63.111345448532155;0.011348853601350293;fancd2_mut
1674;gldc_mut;162.62601770360405;0.01137585348632452;dnah5_mut
5386;prr16_mut;172.8966370946052;0.011390418842748086;ush2a_mut
5982;magea8_mut;172.8966370946052;0.011390418842748086;ush2a_mut
5535;dtwd2_mut;172.8966370946052;0.011390418842748086;ush2a_mut
527;neoplasm_histologic_grade;64.2670361400627;0.011591515481012138;asxl2_mut
2747;sik1_mut;79.05167436556114;0.011681740759965888;shank2_mut
1663;gldc_mut;271.3045818475407;0.01181163562497927;kmt2c_mut
273;3-gene_classifier_subtype;29.92806366047746;0.01218355076534026;fbxw7_mut
490;neoplasm_histologic_grade;131.01639700719846;0.012208550522585385;tbx3_mut
2311;fam20c_mut;67.675529778449;0.012425433206162913;ubr5_mut
2499;npnt_mut;35.40541032736717;0.012476094562607136;cdkn1b_mut
309;primary_tumor_laterality;6.228820359977804;0.012568743863549229;hormone_therapy
608;cellularity;367.1897487489308;0.0127245684835357;nottingham_prognostic_index
250;3-gene_classifier_subtype;44.68445393098543;0.012744520515603886;pbrm1_mut
2999;stk11_mut;403.039397242004;0.012772499954029423;tp53_mut
5670;ctnna1_mut;8.687091360395005;0.012990386693402156;death_from_cancer
5372;prr16_mut;8.687091360395005;0.012990386693402156;death_from_cancer
447;neoplasm_histologic_grade;8.67195072852947;0.0130891012033327;cellularity
1446;myo3a_mut;41.94350504760733;0.0130939903796226;smarcc2_mut
220;3-gene_classifier_subtype;73.48948948948951;0.013331595652691701;usp9x_mut
3185;sik2_mut;90.4278840796978;0.01334916630820298;runx1_mut
929;myo1a_mut;161.29507828569893;0.013666111092585236;dnah5_mut
416;primary_tumor_laterality;35.0516355449537;0.013768179643827245;cdkn1b_mut
288;3-gene_classifier_subtype;20.75165346011622;0.013799944953063007;cdkn2a_mut
938;myo1a_mut;120.89483678980045;0.013844278429995804;arid1a_mut
167;3-gene_classifier_subtype;6.0010887870971175;0.014297052595366845;overall_survival
1422;myo3a_mut;61.969566402220465;0.014505695022339744;ctcf_mut
2451;npnt_mut;72.96729612384566;0.014780433083410423;usp9x_mut
374;primary_tumor_laterality;70.51859670826057;0.014789409234086049;rb1_mut
865;ep300_mut;34.7887583286204;0.014807515695920145;nrg3_mut
1861;sbno1_mut;59.338438949280366;0.014934546866999465;erbb3_mut
1074;fanca_mut;165.1832765271354;0.014947059029010517;dnah2_mut
4015;hdac9_mut;8.384803918854288;0.015109947768905176;age_group
1661;gldc_mut;352.1000574377085;0.015334130696089158;muc16_mut
445;neoplasm_histologic_grade;5.8740215339654975;0.015365910608673577;cancer_type
2022;kdm3a_mut;59.170153791130176;0.015486881437995216;kdm6a_mut
3;tumor_stage;8.332009176488063;0.015514121764735314;cellularity
1132;fanca_mut;41.258212723516785;0.015602358104895624;usp28_mut
2304;fam20c_mut;67.77793367038394;0.015669410283631117;setd1a_mut
6847;tbl1xr1_mut;8.300424385573848;0.01576107174426381;neoplasm_histologic_grade
364;primary_tumor_laterality;56.58321127924776;0.015771915561650394;erbb2_mut
4069;prkacg_mut;111.79541855905492;0.01604159898158932;ncor2_mut
591;neoplasm_histologic_grade;8.262621397168651;0.016061812824686432;age_group
1964;kdm3a_mut;237.33227121972726;0.01629835883454735;map3k1_mut
155;3-gene_classifier_subtype;5.742492163411154;0.016559280620332198;er_status_measured_by_ihc
670;cellularity;69.89769664003624;0.0167300849349653;rb1_mut
3314;ptpn22_mut;141.54750385242798;0.016755469646510954;akap9_mut
1346;myo3a_mut;10.208085501008414;0.01687767986008347;her2_status_measured_by_snp6
3481;tumor_size;94.9879309404162;0.017029766749959256;stab2_mut
576;neoplasm_histologic_grade;25.958581774399345;0.01721981370423759;prkcz_mut
229;3-gene_classifier_subtype;66.0530749910298;0.017326285525373887;ubr5_mut
2988;stk11_mut;21.540692526843962;0.017623335971006227;integrative_cluster
2395;npnt_mut;363.2591348724028;0.01817485801188925;nottingham_prognostic_index
2239;fam20c_mut;10.023173577950537;0.018370175166378268;her2_status_measured_by_snp6
348;primary_tumor_laterality;110.9331318516031;0.018382542031620593;ncor2_mut
2446;npnt_mut;73.0352707573934;0.018458322594342505;arid1b_mut
1478;myo3a_mut;19.87465444419387;0.018701911216074063;akt2_mut
2161;er_status_measured_by_ihc;63.1896794807727;0.018826140409104325;adgra2_mut
4214;large1_mut;118.80756430928453;0.01907946037727291;arid1a_mut
1539;ptprm_mut;102.50910987879432;0.0191573888266682;col12a1_mut
319;primary_tumor_laterality;7.889320668887027;0.019357790427781844;death_from_cancer
415;primary_tumor_laterality;35.109689936130756;0.01952779506632015;bcas3_mut
6555;ccnd3_mut;21.191099791073185;0.01979972830771305;integrative_cluster
1640;gldc_mut;11.685836504778788;0.019846969239478335;cohort
4941;nf2_mut;158.50007874429102;0.01985623372374303;dnah5_mut
5090;ldlrap1_mut;158.5000787442909;0.019856233723743337;dnah5_mut
5067;ldlrap1_mut;362.21001863379854;0.019937087642356584;nottingham_prognostic_index
600;cellularity;7.818797653064042;0.020052552501347236;neoplasm_histologic_grade
1947;kdm3a_mut;21.146909513870487;0.02009212968146295;integrative_cluster
1872;sbno1_mut;59.170153791130176;0.020141312068846663;taf1_mut
3184;sik2_mut;90.44968906141098;0.02017665321799941;myh9_mut
3035;stk11_mut;90.44968906141096;0.020176653217999548;myh9_mut
1374;myo3a_mut;168.52487566379045;0.020190455884786646;ush2a_mut
2716;sik1_mut;158.33136416758714;0.02029877313955318;dnah5_mut
999;myo1a_mut;40.17115026739002;0.02049908825048017;smarcc2_mut
1671;gldc_mut;162.77125701716383;0.020500294653402595;kmt2d_mut
711;cellularity;34.8749589547039;0.02078043800943993;bcas3_mut
863;ep300_mut;34.84619489377853;0.020938898504958565;men1_mut
43;tumor_stage;134.22372022686199;0.02101459090411074;tg_mut
38;tumor_stage;165.82635686197733;0.021367744418975713;ryr2_mut
1043;fanca_mut;14.858544384648116;0.02138591924022657;pam50_+_claudin-low_subtype
147;tumor_stage;7.685918142580359;0.021430094253771962;age_group
759;ep300_mut;5.280804369813283;0.021561784547694595;overall_survival
6887;tbl1xr1_mut;117.94579179268884;0.021709857287824978;arid1a_mut
1532;ptprm_mut;127.11221077619162;0.02177501893399717;tbx3_mut
474;neoplasm_histologic_grade;161.15710687349141;0.021821513334191935;gata3_mut
1180;fanca_mut;19.41897454694938;0.021856964069243864;akt2_mut
483;neoplasm_histologic_grade;157.6344035144789;0.022220100103532776;dnah5_mut
449;neoplasm_histologic_grade;14.715100546533291;0.022592176829387158;pam50_+_claudin-low_subtype
1147;fanca_mut;41.03773904954884;0.022748438250262563;map3k10_mut
1938;kdm3a_mut;11.356691589473588;0.022834665674567427;cohort
240;3-gene_classifier_subtype;53.62569593147752;0.022848922653982296;foxo3_mut
1582;ptprm_mut;51.116680375169935;0.022956718111177377;arid2_mut
154;3-gene_classifier_subtype;11.34405993410657;0.022957609919269237;cohort
4504;oncotree_code;126.73036623763245;0.02299706715562401;tbx3_mut
4358;tumor_other_histologic_subtype;126.73036623763245;0.02299706715562401;tbx3_mut
4650;cancer_type_detailed;126.73036623763245;0.02299706715562401;tbx3_mut
6340;nt5e_mut;46.08490735885975;0.023012861792678762;aff2_mut
2406;npnt_mut;293.17618311578707;0.0232862045082301;ahnak2_mut
261;3-gene_classifier_subtype;35.744680851063826;0.023353310065862568;smad4_mut
2450;npnt_mut;72.96729612384564;0.02343521109721615;ptprd_mut
2452;npnt_mut;72.96729612384564;0.02343521109721615;setd2_mut
